employeeId,firstName,lastName,middleName,email,role,departmentCode,departmentName,positionCode,positionTitle,levelName,levelRank,basicSalary,currency,payFrequency,employmentType,employmentStatus,workLocation,hireDate,reportToEmployeeId
EMP-05242,Mark,Santos,,mark.santos.5242@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,63082,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-04-23,EMP-05062
EMP-05243,Nicole,Torres,,nicole.torres.5243@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,93013,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-10-13,EMP-05076
EMP-05244,Patricia,Soriano,,patricia.soriano.5244@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,60315,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-10-23,EMP-05082
EMP-05245,Kevin,Santos,,kevin.santos.5245@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,64727,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2024-11-27,EMP-05097
EMP-05246,Sofia,Reyes,,sofia.reyes.5246@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,116412,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-01-09,EMP-05038
EMP-05247,Isabella,Lopez,Patricia,isabella.lopez.5247@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,74770,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-05-16,EMP-05054
EMP-05248,Daniel,Cruz,Ana,daniel.cruz.5248@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,65325,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-01-02,EMP-05034
EMP-05249,Isabella,Reyes,,isabella.reyes.5249@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,61540,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-05-26,EMP-05060
EMP-05250,Patricia,Lopez,Nicole,patricia.lopez.5250@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,86801,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-01-09,EMP-05037
EMP-05251,Sofia,Vargas,,sofia.vargas.5251@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,64533,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-04-18,EMP-05041
EMP-05252,Grace,Flores,,grace.flores.5252@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,82213,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-05-05,EMP-05088
EMP-05253,Isabella,Cruz,Juan,isabella.cruz.5253@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,101007,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-10-11,EMP-05031
EMP-05254,Nicole,Garcia,,nicole.garcia.5254@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,73449,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-05-16,EMP-05087
EMP-05255,Nicole,Mendoza,,nicole.mendoza.5255@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,116796,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-08-01,EMP-05022
EMP-05256,Patricia,Lopez,,patricia.lopez.5256@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,102145,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-03-13,EMP-05063
EMP-05257,Sofia,Hernandez,,sofia.hernandez.5257@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,78440,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-03-26,EMP-05057
EMP-05258,Isabella,Ramos,,isabella.ramos.5258@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,64537,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2025-08-12,EMP-05054
EMP-05259,Christine,Manalo,,christine.manalo.5259@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,109831,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-02-28,EMP-05024
EMP-05260,Angela,Vargas,,angela.vargas.5260@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,116731,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2021-09-26,EMP-05096
EMP-05261,Maria,Flores,,maria.flores.5261@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,73316,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-03-03,EMP-05054
EMP-05262,Grace,Gonzales,Nicole,grace.gonzales.5262@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,114480,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2025-12-01,EMP-05064
EMP-05263,James,Aquino,,james.aquino.5263@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,82788,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-04-27,EMP-05042
EMP-05264,James,Vargas,,james.vargas.5264@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,89315,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-10-23,EMP-05069
EMP-05265,John,Bautista,,john.bautista.5265@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,87660,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-03-25,EMP-05037
EMP-05266,Carlos,Flores,,carlos.flores.5266@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,102883,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-01-04,EMP-05060
EMP-05267,Isabella,Castro,,isabella.castro.5267@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,111296,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-03-16,EMP-05043
EMP-05268,Sofia,Fernandez,,sofia.fernandez.5268@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,91947,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-07-11,EMP-05034
EMP-05269,Ana,Bautista,,ana.bautista.5269@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,94062,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-02-08,EMP-05039
EMP-05270,Carlos,Rivera,,carlos.rivera.5270@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,119143,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2023-02-15,EMP-05099
EMP-05271,Maria,Mendoza,,maria.mendoza.5271@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,100375,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-02-10,EMP-05054
EMP-05272,Mark,Garcia,,mark.garcia.5272@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,110279,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-02-11,EMP-05088
EMP-05273,Jose,Fernandez,,jose.fernandez.5273@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,110066,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2023-08-12,EMP-05058
EMP-05274,Nicole,Lopez,,nicole.lopez.5274@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,94436,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2023-02-07,EMP-05033
EMP-05275,Daniel,Garcia,,daniel.garcia.5275@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,98533,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2022-02-16,EMP-05056
EMP-05276,Miguel,Cruz,,miguel.cruz.5276@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,77437,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2021-03-09,EMP-05092
EMP-05277,Isabella,Santos,Angela,isabella.santos.5277@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,87127,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2023-09-13,EMP-05041
EMP-05278,Angela,Reyes,,angela.reyes.5278@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,84671,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2021-09-19,EMP-05027
EMP-05279,Ana,Aquino,,ana.aquino.5279@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,100113,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-08-14,EMP-05081
EMP-05280,John,Manalo,,john.manalo.5280@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,92808,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2023-01-15,EMP-05031
EMP-05281,Nicole,Ramos,Camille,nicole.ramos.5281@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,67461,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-05-07,EMP-05090
EMP-05282,Maria,Cruz,,maria.cruz.5282@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,118639,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2024-03-23,EMP-05076
EMP-05283,Jose,Castro,,jose.castro.5283@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,74281,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-08-15,EMP-05044
EMP-05284,Rafael,Vargas,,rafael.vargas.5284@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,65765,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-12-07,EMP-05096
EMP-05285,Miguel,Reyes,,miguel.reyes.5285@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,75545,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-11-02,EMP-05080
EMP-05286,Juan,Castro,,juan.castro.5286@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,115177,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-09-13,EMP-05094
EMP-05287,Maria,Mendoza,,maria.mendoza.5287@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,93064,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-11-13,EMP-05081
EMP-05288,Maria,Hernandez,,maria.hernandez.5288@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,87767,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2021-08-06,EMP-05094
EMP-05289,James,Cruz,,james.cruz.5289@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,89263,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-11-23,EMP-05055
EMP-05290,Rafael,Soriano,,rafael.soriano.5290@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,117948,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-10-10,EMP-05038
EMP-05291,Daniel,Ramos,,daniel.ramos.5291@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,96585,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2022-08-02,EMP-05092
EMP-05292,Patricia,Mendoza,Daniel,patricia.mendoza.5292@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,70956,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-06-12,EMP-05098
EMP-05293,Christine,Mendoza,Patricia,christine.mendoza.5293@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,65330,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-11-09,EMP-05040
EMP-05294,Rafael,Bautista,,rafael.bautista.5294@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,113109,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-06-14,EMP-05073
EMP-05295,Mark,Castro,,mark.castro.5295@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,109779,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2022-07-11,EMP-05029
EMP-05296,Juan,Lopez,Nicole,juan.lopez.5296@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,86612,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-05-06,EMP-05049
EMP-05297,Carlos,Soriano,,carlos.soriano.5297@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,102376,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2024-11-18,EMP-05037
EMP-05298,Camille,Rivera,,camille.rivera.5298@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,107696,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2022-10-12,EMP-05060
EMP-05299,Carlos,Manalo,Daniel,carlos.manalo.5299@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,60795,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2023-01-13,EMP-05022
EMP-05300,John,Hernandez,John,john.hernandez.5300@example.com,Senior Operations Specialist,OPS,Operations Department,OPS-SR,Senior Operations Specialist,Senior,3,60709,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-09-13,EMP-05068
EMP-05301,Sofia,Hernandez,,sofia.hernandez.5301@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,31525,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2023-12-07,EMP-05294
EMP-05302,James,Soriano,Nicole,james.soriano.5302@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,41911,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2021-03-17,EMP-05219
EMP-05303,Carlos,Lopez,,carlos.lopez.5303@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,60825,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2024-06-26,EMP-05182
EMP-05304,Angela,Flores,,angela.flores.5304@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,31865,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2024-05-03,EMP-05144
EMP-05305,Angela,Mendoza,,angela.mendoza.5305@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,32694,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,HYBRID,2022-12-18,EMP-05210
EMP-05306,Rafael,Mendoza,Christine,rafael.mendoza.5306@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,48565,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2024-04-21,EMP-05116
EMP-05307,Maria,Torres,,maria.torres.5307@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,49503,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2024-09-18,EMP-05238
EMP-05308,Juan,Bautista,Sofia,juan.bautista.5308@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,56317,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2024-04-13,EMP-05265
EMP-05309,Rafael,Bautista,Nicole,rafael.bautista.5309@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,65969,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2025-09-06,EMP-05201
EMP-05310,Rafael,Torres,,rafael.torres.5310@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,32662,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,ONSITE,2025-07-20,EMP-05116
EMP-05311,Christine,Rivera,Patricia,christine.rivera.5311@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,32979,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2024-07-08,EMP-05256
EMP-05312,Rafael,Castro,,rafael.castro.5312@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,45564,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2021-04-03,EMP-05142
EMP-05313,Christine,Castro,,christine.castro.5313@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,32692,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2024-08-09,EMP-05276
EMP-05314,Maria,Manalo,Isabella,maria.manalo.5314@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,42103,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-09-02,EMP-05209
EMP-05315,Isabella,Torres,,isabella.torres.5315@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,69339,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-07-27,EMP-05290
EMP-05316,Carlos,Torres,,carlos.torres.5316@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,47128,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,REMOTE,2023-01-11,EMP-05170
EMP-05317,Rafael,Cruz,Kevin,rafael.cruz.5317@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,41136,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,REMOTE,2023-03-24,EMP-05214
EMP-05318,Grace,Aquino,Jose,grace.aquino.5318@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,53651,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2021-10-15,EMP-05269
EMP-05319,Jose,Reyes,,jose.reyes.5319@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,69632,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2023-03-20,EMP-05127
EMP-05320,Sofia,Gonzales,,sofia.gonzales.5320@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,47625,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,REMOTE,2023-01-28,EMP-05290
EMP-05321,Nicole,Flores,,nicole.flores.5321@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,32458,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2023-07-02,EMP-05279
EMP-05322,John,Pascual,,john.pascual.5322@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,53791,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2024-11-04,EMP-05285
EMP-05323,Rafael,Mendoza,Grace,rafael.mendoza.5323@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,57623,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2025-06-28,EMP-05224
EMP-05324,Ana,Reyes,,ana.reyes.5324@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,54837,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2022-11-03,EMP-05274
EMP-05325,John,Manalo,,john.manalo.5325@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,66444,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2022-02-23,EMP-05170
EMP-05326,Miguel,Fernandez,,miguel.fernandez.5326@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,62838,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2025-05-23,EMP-05166
EMP-05327,Carlos,Fernandez,Carlos,carlos.fernandez.5327@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,58923,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2022-05-11,EMP-05294
EMP-05328,Jose,Cruz,Carlos,jose.cruz.5328@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,56309,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2024-07-21,EMP-05265
EMP-05329,Angela,Manalo,,angela.manalo.5329@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,58660,PHP,SEMI_MONTHLY,PROBATIONARY,ACTIVE,HYBRID,2023-08-07,EMP-05189
EMP-05330,Christine,Cruz,,christine.cruz.5330@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,50286,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,ONSITE,2025-07-21,EMP-05143
EMP-05331,Rafael,Cruz,,rafael.cruz.5331@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,38077,PHP,SEMI_MONTHLY,CONTRACTUAL,ACTIVE,ONSITE,2025-10-13,EMP-05192
EMP-05332,Daniel,Cruz,Kevin,daniel.cruz.5332@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,49486,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2025-03-03,EMP-05236
EMP-05333,Carlos,Aquino,,carlos.aquino.5333@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,44290,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2024-03-23,EMP-05102
EMP-05334,Juan,Pascual,Carlos,juan.pascual.5334@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,65585,PHP,SEMI_MONTHLY,REGULAR,ACTIVE,HYBRID,2023-11-24,EMP-05218
EMP-05335,Nicole,Flores,Carlos,nicole.flores.5335@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,36675,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,ONSITE,2023-11-15,EMP-05298
EMP-05336,Rafael,Bautista,John,rafael.bautista.5336@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,30297,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,REMOTE,2025-08-17,EMP-05186
EMP-05337,Rafael,Pascual,,rafael.pascual.5337@example.com,Operations Specialist,OPS,Operations Department,OPS-SPEC,Operations Specialist,Regular,4,41609,PHP,SEMI_MONTHLY,PART_TIME,ACTIVE,HYBRID,2022-11-14,EMP-05193
